,event_id,depth,magnitude,latitude,longitude,time_utc,time_ak,distance,backazimuth,array,slowness,trace_vel,incident_angle,p_arrival
211,us10003zww,25.7,3.0,53.627,-160.778,2015-11-14T23:19:06.070000Z,2015-11-14T15:19:06.070000Z,372.71482135227205,91.6591500702886,POM,0.12364756913832542,8.087502301652957,45.82016282432407,50.700702009807344
212,us10003yfl,16.4,4.0,52.596,-169.322,2015-11-14T22:03:04.900000Z,2015-11-14T14:03:04.900000Z,239.51728575639618,235.31134450350703,POM,0.1236829387695737,8.085189517230345,45.837031016142554,35.17794282627118
213,us10003zwm,17.1,3.1,53.717,-164.161,2015-11-14T21:24:57.810000Z,2015-11-14T13:24:57.810000Z,149.37053891042717,95.07360995197794,POM,0.12368523974900263,8.085039104337135,45.83812855734212,23.94432020505341
214,us10003zwj,93.61,3.2,54.5388,-163.7701,2015-11-14T11:14:47.840000Z,2015-11-14T03:14:47.840000Z,188.55373713576003,65.19621625480123,POM,0.11481807762707621,8.709429914407325,41.75485261191202,28.36866697862923
215,us10003zwh,15.1,3.0,54.4302,-161.54,2015-11-14T02:35:43.870000Z,2015-11-13T18:35:43.870000Z,324.839810257373,76.70429987463397,POM,0.12366650585237325,8.086263884529485,45.829193329481626,45.88588644125286
216,us1000400x,25.5,3.6,52.4684,-169.0495,2015-11-12T22:58:22.000000Z,2015-11-12T14:58:22.000000Z,234.33670902263037,229.81048272010233,POM,0.12368224702041422,8.085234737326095,45.83670106383857,33.60615956202134
217,us10003yqf,69.6,3.3,52.3039,-171.0438,2015-11-12T17:41:56.000000Z,2015-11-12T09:41:56.000000Z,354.9856793415415,242.73890508766087,POM,0.12253176671323394,8.161148956093488,45.2906148414579,47.78672606703793
218,us10003znk,11.39,3.3,54.1961,-162.3077,2015-11-12T16:04:57.910000Z,2015-11-12T08:04:57.910000Z,271.7646935009926,80.35688272173385,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.76677814164241
219,us10003zp0,161.3,3.2,53.1423,-169.4134,2015-11-12T04:08:06.000000Z,2015-11-11T20:08:06.000000Z,214.25645441579334,249.42229289935622,POM,0.10057540141209494,9.942789051396643,35.68561651464546,34.96058110938348
220,us1000401p,148.7,3.9,53.73,-167.576,2015-11-11T13:57:53.190000Z,2015-11-11T05:57:53.190000Z,77.80022774160112,260.0085126076786,POM,0.05940788833934632,16.83278143615975,20.155289937877626,22.322690772663954
221,us10003xch,44.53,4.6,54.389,-161.6609,2015-11-11T09:57:30.230000Z,2015-11-11T01:57:30.230000Z,316.363133599779,77.29196139906811,POM,0.12347701557550586,8.098673225451442,45.73889543391491,42.881319302879454
222,us10003z5u,20.7,3.0,51.9747,-170.5149,2015-11-09T15:02:55.000000Z,2015-11-09T07:02:55.000000Z,346.22273692931856,234.43227194042862,POM,0.12365670566529093,8.086904746652078,45.82451965151287,47.879391424149894
223,us10003z0f,28.32,3.4,54.4955,-161.3751,2015-11-07T01:51:39.740000Z,2015-11-06T17:51:39.740000Z,336.6089119132356,75.77616548504454,POM,0.12365647698364658,8.086919702008402,45.8244105986507,45.99806689962354
224,us10003z4k,79.83,4.0,53.5437,-166.8378,2015-11-06T23:11:41.940000Z,2015-11-06T15:11:41.940000Z,44.66392548984018,218.86501559072187,POM,0.06651287334629084,15.034683508463495,22.6918408586884,12.92216762729439
225,us10003vew,10.0,4.0,52.1132,-169.2352,2015-11-06T21:22:32.390000Z,2015-11-06T13:22:32.390000Z,271.1224669252696,225.4387901508955,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.85401717211647
226,us10003z4r,32.3,4.2,52.2896,-169.3693,2015-11-06T16:54:26.000000Z,2015-11-06T08:54:26.000000Z,263.83404069098975,229.81159475727787,POM,0.1236743539139021,8.085750750686486,45.83293632798115,36.637277910122314
227,us10003v7l,10.0,4.5,52.0276,-169.2611,2015-11-06T13:30:20.660000Z,2015-11-06T05:30:20.660000Z,279.33228367718687,224.36725824495213,POM,0.1236743539139021,8.085750750686486,45.83293632798115,40.869425385808384
228,us10003z4n,10.0,4.3,52.0582,-169.2397,2015-11-06T04:14:49.840000Z,2015-11-05T20:14:49.840000Z,275.8242731270559,224.61525059475144,POM,0.1236743539139021,8.085750750686486,45.83293632798115,40.43554691641515
229,us10003vbh,19.94,3.2,52.1532,-169.4369,2015-11-06T02:17:34.470000Z,2015-11-05T18:17:34.470000Z,277.62130913459134,228.14935865073213,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.46658833281193
230,us10003z4m,20.05,3.4,52.1756,-169.4544,2015-11-06T01:44:23.330000Z,2015-11-05T17:44:23.330000Z,276.7512502192022,228.69207831914906,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.3472518545028
231,us10003v31,22.17,4.7,52.278,-169.4998,2015-11-06T01:31:14.500000Z,2015-11-05T17:31:14.500000Z,271.31049849965723,230.8844009763178,POM,0.1236743539139021,8.085750750686486,45.83293632798115,38.48156195726056
232,us10003v2p,18.83,5.3,52.27,-169.449,2015-11-06T01:09:56.500000Z,2015-11-05T17:09:56.500000Z,269.3228684684219,230.2531066169762,POM,0.1236743539139021,8.085750750686486,45.83293632798115,38.573320401124626
233,us10003v20,21.14,3.9,52.972,-161.9326,2015-11-05T23:06:36.120000Z,2015-11-05T15:06:36.120000Z,313.8331378358835,106.47641049528353,POM,0.12366650585237325,8.086263884529485,45.829193329481626,43.834107630803736
234,us10003y9d,18.5,3.0,54.315,-161.538,2015-11-05T18:54:16.000000Z,2015-11-05T10:54:16.000000Z,323.13476369042445,78.95311496944336,POM,0.12366650585237325,8.086263884529485,45.829193329481626,45.267693650448564
235,us10003y98,29.3,3.3,51.5945,-168.9205,2015-11-05T03:15:46.000000Z,2015-11-04T19:15:46.000000Z,303.3359682491351,214.91818661135866,POM,0.12366650585237325,8.086263884529485,45.829193329481626,41.7946313868306
236,us10003y90,203.4,3.2,53.3521,-169.623,2015-11-04T00:17:45.020000Z,2015-11-03T16:17:45.020000Z,219.63940699648336,256.4754439113135,POM,0.09102270877770784,10.986269398355981,31.86581509215925,38.471793487083076
237,us200041et,10.9,3.1,53.935,-162.9412,2015-11-02T05:41:09.000000Z,2015-11-01T21:41:09.000000Z,228.50884075800565,86.41750307791514,POM,0.12368483513756036,8.085065553006684,45.83793556068531,34.47554805211458
238,us10003vgr,17.5,3.2,53.182,-169.47,2015-11-01T23:20:36.300000Z,2015-11-01T15:20:36.300000Z,216.08501958742406,250.89340869549682,POM,0.12368546870122145,8.085024138248865,45.83823776614883,32.1480100715047
239,us10003ya8,46.1,3.3,52.6327,-169.1418,2015-11-01T23:20:34.000000Z,2015-11-01T15:20:34.000000Z,227.3442593039109,234.28472872781876,POM,0.12334100529015185,8.107603774167105,45.674172317255085,31.89904516472368
240,us200041y2,97.07,3.6,52.6953,-169.9313,2015-11-01T19:37:30.310000Z,2015-11-01T11:37:30.310000Z,267.7867927235537,242.5566331448348,POM,0.11868280614832466,8.425820322703215,43.500450229917405,37.7701189289732
241,us10003ya5,23.25,3.0,54.1387,-161.4117,2015-11-01T13:46:34.960000Z,2015-11-01T05:46:34.960000Z,329.53972712625847,82.51879675111473,POM,0.12365865779084437,8.086777083505103,45.825450582668395,45.58448011604754
242,us10003vee,29.7,3.0,54.4797,-161.693,2015-10-31T23:56:26.000000Z,2015-10-31T15:56:26.000000Z,316.0290913229613,75.42411889847406,POM,0.12365865779084437,8.086777083505103,45.825450582668395,43.327948123775
243,us10003ved,18.3,3.2,54.3801,-161.6593,2015-10-31T23:24:21.000000Z,2015-10-31T15:24:21.000000Z,316.3149201782277,77.47224192215297,POM,0.12366650585237325,8.086263884529485,45.829193329481626,44.44831619876894
244,us10003utc,76.65,3.2,53.2191,-167.2696,2015-10-30T17:48:08.330000Z,2015-10-30T09:48:08.330000Z,90.82322911947574,218.93981536584158,POM,0.10228653329884022,9.77645803165898,36.38882533734156,16.670518925979838
245,us200041pr,24.8,3.6,52.971,-166.702,2015-10-27T23:21:27.480000Z,2015-10-27T15:21:27.480000Z,100.42562751942528,191.06871488796392,POM,0.15284296361434477,6.542662981353936,62.43534218256926,16.993047740453722
246,us200040r6,25.7,3.8,52.024,-169.485,2015-10-27T14:54:07.790000Z,2015-10-27T06:54:07.790000Z,290.1289373538681,226.57077716939008,POM,0.12366650585237325,8.086263884529485,45.829193329481626,40.488142164030485
247,us10003rv4,35.0,3.8,52.1106,-169.5008,2015-10-27T14:39:05.020000Z,2015-10-27T06:39:05.020000Z,284.06360122022966,228.08124329203486,POM,0.12366650585237325,8.086263884529485,45.829193329481626,38.894504885672845
248,us10003rud,35.0,4.7,52.1906,-169.5287,2015-10-27T13:19:27.480000Z,2015-10-27T05:19:27.480000Z,279.3066593304363,229.66079257819882,POM,0.12366650585237325,8.086263884529485,45.829193329481626,38.306193170846676
249,us200040wp,11.1,3.7,54.7064,-160.4574,2015-10-24T20:20:35.000000Z,2015-10-24T12:20:35.000000Z,399.2532502719541,73.89763139675765,POM,0.12364603925261383,8.08760236918677,45.81943331920308,55.566997158499504
250,us200040wc,33.83,3.1,52.2905,-168.496,2015-10-24T01:12:09.300000Z,2015-10-23T17:12:09.300000Z,223.23030755298183,219.4986804251228,POM,0.12368220659272083,8.085237380126543,45.836681780593274,31.47689982375283
251,us10003r4j,24.11,4.2,52.2954,-168.4616,2015-10-24T00:06:27.710000Z,2015-10-23T16:06:27.710000Z,221.36487063924102,219.10549161459187,POM,0.12368393571470644,8.085124347163676,45.83750654505324,32.12804574257489
252,us10003urg,38.09,4.1,51.7902,-170.7981,2015-10-23T17:11:42.290000Z,2015-10-23T09:11:42.290000Z,374.3115471437635,233.8647259956677,POM,0.12360611842595828,8.090214406328222,45.80040099500459,50.045000807825524
253,us20004110,53.22,3.0,54.469,-162.3464,2015-10-22T15:36:55.940000Z,2015-10-22T07:36:55.940000Z,274.3104197600562,73.9776274237293,POM,0.12309766340185069,8.123631045176815,45.55855971717941,37.73187059552923
254,us2000404h,44.0,3.6,52.4325,-169.6189,2015-10-22T11:26:47.000000Z,2015-10-22T03:26:47.000000Z,266.57969630585495,234.8090943967683,POM,0.12347615128488425,8.098729913380597,45.738483907789536,36.733021924611435
255,us10003q5a,48.68,4.5,52.4541,-169.5517,2015-10-21T04:50:45.990000Z,2015-10-20T20:50:45.990000Z,261.4963839010841,234.61291725874113,POM,0.12328704019949648,8.111152627087597,45.64851272564026,36.12445996145336
256,us2000400b,55.01,3.9,51.7363,-166.0508,2015-10-20T12:49:45.850000Z,2015-10-20T04:49:45.850000Z,237.26087883026412,173.91110392101655,POM,0.12282047842889368,8.14196470158635,45.42715724835047,33.19166351993536
257,us10003rvp,36.43,3.5,52.3718,-169.6111,2015-10-20T06:04:00.890000Z,2015-10-19T22:04:00.890000Z,270.35461138303987,233.60796436887998,POM,0.12364871866631527,8.087427114377553,45.82071096734579,37.19614350029715
258,us10003rmr,25.7,3.3,53.4887,-165.4283,2015-10-18T14:55:13.000000Z,2015-10-18T06:55:13.000000Z,77.01846764215955,121.7484880467803,POM,0.1517196641646097,6.591103437422855,61.63923350965182,13.43969919369127
259,us10003rn6,38.6,3.5,52.308,-169.2865,2015-10-18T06:01:59.000000Z,2015-10-17T22:01:59.000000Z,258.29725872290487,229.29941059261412,POM,0.12361802769365474,8.089435001164718,45.80607807868405,35.70356292596418
260,us10003pfz,25.6,4.4,52.1886,-169.418,2015-10-18T00:32:49.000000Z,2015-10-17T16:32:49.000000Z,273.9529761396009,228.55078096038713,POM,0.1236743539139021,8.085750750686486,45.83293632798115,38.496673224773744
261,us10003pag,31.11,4.7,53.9281,-163.2528,2015-10-17T01:51:50.110000Z,2015-10-16T17:51:50.110000Z,208.03286770980645,86.54033201557239,POM,0.12368435691726694,8.085096813567983,45.837707454015636,29.843771520654617
262,us20003zxx,10.34,3.8,53.834,-163.1727,2015-10-17T00:29:53.970000Z,2015-10-16T16:29:53.970000Z,213.40136936331965,89.37525611717055,POM,0.12368661560535009,8.084949168556156,45.838784835622896,32.67413047261636
263,us10003nrl,57.0,3.3,53.5334,-165.2837,2015-10-14T21:00:23.000000Z,2015-10-14T13:00:23.000000Z,82.94925837252826,115.26944089681669,POM,0.11260485606601794,8.880611679959168,40.776356202456604,14.63494661718751
264,us10003my5,19.8,4.2,52.1456,-169.28,2015-10-12T08:49:21.000000Z,2015-10-12T00:49:21.000000Z,270.63285181430945,226.43502441379653,POM,0.1236743539139021,8.085750750686486,45.83293632798115,38.6192007717123
265,us10003nru,2.2,3.2,53.7016,-161.6094,2015-10-10T06:31:36.000000Z,2015-10-09T22:31:36.000000Z,317.2076797042975,91.18253974621386,POM,0.12366650585237325,8.086263884529485,45.829193329481626,46.48956834369689
266,us10003ns1,72.7,3.0,53.178,-168.3952,2015-10-10T05:51:58.000000Z,2015-10-09T21:51:58.000000Z,151.5232753422591,240.88855605870577,POM,0.11706370272124628,8.542357509237632,42.763166637417676,23.225356664513786
267,us10003nep,40.7,3.6,53.8003,-164.1844,2015-10-09T09:46:47.000000Z,2015-10-09T01:46:47.000000Z,147.0041623115702,91.55566065784623,POM,0.12344782581555348,8.100588190950607,45.724998605415905,21.955614768064713
268,us10003ndz,25.9,3.3,52.2139,-168.3586,2015-10-08T10:05:26.000000Z,2015-10-08T02:05:26.000000Z,224.5502911256906,216.2711644612574,POM,0.12368329541219668,8.085166203466049,45.83720112922804,32.35943616733987
269,us10003l3i,19.22,4.6,52.2355,-168.3918,2015-10-08T09:04:42.070000Z,2015-10-08T01:04:42.070000Z,223.88942368734342,217.09884658843117,POM,0.12368438014507954,8.085095295194252,45.837718533446434,32.90731799501737
270,us10003nfz,68.2,3.1,52.3152,-168.6378,2015-10-08T04:47:15.000000Z,2015-10-07T20:47:15.000000Z,227.17516400982961,221.85266500424433,POM,0.12141141007393802,8.236458166419553,44.7638340850849,32.159583029745164
271,us10003l21,25.0,5.1,52.2166,-168.4385,2015-10-08T00:05:53.000000Z,2015-10-07T16:05:53.000000Z,227.4587839155505,217.44569156083023,POM,0.12368310551260071,8.085178617205088,45.83711054995565,32.800903042472896
272,us10003l1m,9.33,5.1,52.2555,-168.4638,2015-10-07T23:43:23.160000Z,2015-10-07T15:43:23.160000Z,224.99482925133967,218.44791859459917,POM,0.12368541833384707,8.08502743064536,45.838213741201216,34.2291899967981
273,us10003n67,41.5,3.0,52.5413,-169.2362,2015-10-07T05:54:45.000000Z,2015-10-06T21:54:45.000000Z,238.67836308151533,233.30311507765913,POM,0.12354148010425757,8.094447299450295,45.76959833851547,33.28118760562136
274,us10003n64,20.5,3.1,52.3965,-169.2353,2015-10-07T04:08:33.000000Z,2015-10-06T20:08:33.000000Z,249.07840186438864,230.4100630159181,POM,0.12368220197543095,8.085237681963704,45.836679578233735,35.88387487455115
275,us10003n61,10.0,3.3,53.2459,-160.5067,2015-10-07T02:24:26.100000Z,2015-10-06T18:24:26.100000Z,397.3346443572926,97.4658339745119,POM,0.12364603925261383,8.08760236918677,45.81943331920308,55.461798756630785
276,us10003kuh,41.1,3.4,52.6199,-168.3296,2015-10-06T23:10:29.000000Z,2015-10-06T15:10:29.000000Z,187.8506486238008,223.64817015913124,POM,0.12350882486015191,8.0965874392562,45.7540433200618,27.001385195571523
277,us10003lba,51.5,3.0,53.2144,-166.7952,2015-09-30T06:08:56.000000Z,2015-09-29T22:08:56.000000Z,75.82119063939999,199.57060427564411,POM,0.1144924396770824,8.734201164901606,41.60995648878317,13.559063630985863
278,us10003iwl,43.98,3.3,53.2406,-164.0917,2015-09-29T08:59:38.940000Z,2015-09-29T00:59:38.940000Z,168.5716452598161,113.07160468531283,POM,0.12328294534175582,8.111422039989995,45.64656616202795,24.637852020177146
279,us10003klf,42.38,3.3,53.6064,-165.5147,2015-09-28T18:08:08.780000Z,2015-09-28T10:08:08.780000Z,65.63431092914972,114.77443847448905,POM,0.11937672033732806,8.376842630407804,43.819198314827524,12.004016369649511
280,us10003klu,20.32,3.8,51.746,-169.8922,2015-09-25T11:53:03.400000Z,2015-09-25T03:53:03.400000Z,331.858971682081,226.34803866768848,POM,0.12365865779084437,8.086777083505103,45.825450582668395,46.13776082140471
281,us10003klq,25.7,3.8,52.0181,-169.514,2015-09-25T06:54:14.000000Z,2015-09-24T22:54:14.000000Z,291.98751608315484,226.76166512490235,POM,0.12366650585237325,8.086263884529485,45.829193329481626,40.71800068757315
282,us10003klp,31.61,3.3,54.3085,-162.52,2015-09-25T03:39:33.710000Z,2015-09-24T19:39:33.710000Z,259.7853053521188,77.2719809211957,POM,0.1236743539139021,8.085750750686486,45.83293632798115,36.19910653486631
283,us10003j0m,51.4,3.9,53.7469,-164.641,2015-09-24T20:19:59.000000Z,2015-09-24T12:19:59.000000Z,117.52108294453998,95.26382263082544,POM,0.12086589868571283,8.273632272410405,44.50907388390523,18.497815831206875
284,us10003izl,153.2,3.4,54.8066,-165.0862,2015-09-23T00:20:40.000000Z,2015-09-22T16:20:40.000000Z,136.55080465925454,38.73602894814073,POM,0.08466889976620594,11.81071211225461,29.411566502941213,27.065316426736903
285,us10003jg5,47.97,3.1,53.8355,-164.2125,2015-09-22T13:48:22.270000Z,2015-09-22T05:48:22.270000Z,144.97788395676903,90.05233937699631,POM,0.12259926979865235,8.156655432306598,45.32251004911583,21.778562901382813
286,us10003jfy,27.2,3.9,52.9783,-166.633,2015-09-22T11:53:16.000000Z,2015-09-22T03:53:16.000000Z,98.85194729257766,188.51809454382214,POM,0.12369482051366149,8.084412878787878,45.84269870662925,16.694260351241585
287,us20003mja,42.69,4.7,53.8695,-164.0951,2015-09-21T19:27:55.910000Z,2015-09-21T11:27:55.910000Z,152.62883560482473,88.53713761732772,POM,0.12331108477266937,8.109571023915278,45.65994410721977,22.662572674629747
288,us10003ijw,35.03,3.5,53.0636,-166.8099,2015-09-20T12:22:19.380000Z,2015-09-20T04:22:19.380000Z,92.10412179835636,196.70354557949315,POM,0.1236941805440379,8.08445470596717,45.84239342109899,15.152484521134967
289,us20003nvm,35.08,3.0,52.4874,-169.6212,2015-09-19T11:46:42.660000Z,2015-09-19T03:46:42.660000Z,263.0088388116037,235.88251339789565,POM,0.1236743539139021,8.085750750686486,45.83293632798115,36.29039357464806
290,us20003l37,119.9,4.1,52.8964,-171.6144,2015-09-18T03:57:25.890000Z,2015-09-17T19:57:25.890000Z,362.0640355674836,254.9307741520034,POM,0.1186487874964012,8.428236150582926,43.4848671707188,49.62814637492134
291,us20003mm5,28.3,3.3,53.1461,-166.66,2015-09-15T20:01:20.000000Z,2015-09-15T12:01:20.000000Z,80.76263328617587,191.71023037647458,POM,0.15064860397643642,6.637963934643657,60.89878421434901,14.070140102382235
292,us20003lm7,18.15,3.7,52.0069,-169.3363,2015-09-13T23:01:36.340000Z,2015-09-13T15:01:36.340000Z,284.51022252791404,224.82847361283063,POM,0.1236743539139021,8.085750750686486,45.83293632798115,40.53291714092748
293,us20003lmr,4.0,3.3,53.5185,-167.4384,2015-09-13T22:31:45.000000Z,2015-09-13T14:31:45.000000Z,77.39218152797935,241.29140743136992,POM,0.17212739281101108,5.809650536553235,86.69707667570297,13.357020066368266
294,us20003j3p,10.0,4.2,52.1199,-169.4088,2015-09-13T00:58:28.870000Z,2015-09-12T16:58:28.870000Z,278.8575482669594,227.3279112478934,POM,0.1236743539139021,8.085750750686486,45.83293632798115,40.81070906491574
295,us20003mqq,35.6,3.0,52.0245,-169.5403,2015-09-12T19:39:49.000000Z,2015-09-12T11:39:49.000000Z,292.74353780291045,227.1120770700935,POM,0.12365801688238286,8.086818996548752,45.82514494402519,39.966316225203336
296,us20003mqk,18.17,3.9,53.9086,-164.1707,2015-09-12T12:17:00.390000Z,2015-09-12T04:17:00.390000Z,147.69250679558954,86.86129387833796,POM,0.12368530408608579,8.08503489876205,45.83815924571525,23.608620911475693
297,us20003j0g,36.07,4.3,53.8895,-164.2012,2015-09-12T12:14:27.850000Z,2015-09-12T04:14:27.850000Z,145.65334620399983,87.67901244157272,POM,0.1236719951040895,8.085904971116074,45.83181130759109,21.775269950542665
298,us20003ivk,10.0,4.3,52.0208,-169.5358,2015-09-12T00:02:00.050000Z,2015-09-11T16:02:00.050000Z,292.8200514509056,227.01243938442576,POM,0.1236743539139021,8.085750750686486,45.83293632798115,42.537384675169754
299,us20003lsw,10.0,3.3,52.0201,-169.4548,2015-09-11T13:04:41.640000Z,2015-09-11T05:04:41.640000Z,289.0024286092987,226.21576648667258,POM,0.1236743539139021,8.085750750686486,45.83293632798115,42.06524263674707
300,us20003lsu,10.0,3.2,52.8035,-163.1257,2015-09-11T08:27:21.140000Z,2015-09-11T00:27:21.140000Z,248.50127905398338,116.81901581771783,POM,0.12368267169788798,8.085206975821466,45.83690362736699,37.056184104647336
301,us20003lst,30.5,3.2,51.9969,-169.2808,2015-09-11T04:01:54.000000Z,2015-09-10T20:01:54.000000Z,282.77681631826516,224.10664558255036,POM,0.12366650585237325,8.086263884529485,45.829193329481626,39.143222951980114
302,us20003lss,10.0,3.0,51.8795,-169.3714,2015-09-11T02:51:27.550000Z,2015-09-10T18:51:27.550000Z,296.6965983002177,223.32271085586913,POM,0.1236743539139021,8.085750750686486,45.83293632798115,43.0168141021754
303,us20003lsr,30.01,4.4,52.102,-169.6,2015-09-11T02:46:21.850000Z,2015-09-10T18:46:21.850000Z,289.6162348048679,228.88749342701823,POM,0.12366650585237325,8.086263884529485,45.829193329481626,40.03352794026499
304,us20003ht3,21.38,4.9,52.1265,-169.451,2015-09-10T16:59:37.630000Z,2015-09-10T08:59:37.630000Z,280.39013376597865,227.85225165374922,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.67631440440059
305,us20003k1q,10.0,3.1,52.0184,-169.463,2015-09-10T14:11:58.700000Z,2015-09-10T06:11:58.700000Z,289.52863836414616,226.27030384932368,POM,0.1236743539139021,8.085750750686486,45.83293632798115,42.13032128820102
306,us20003hqf,10.0,4.6,52.2441,-169.8266,2015-09-10T12:02:28.980000Z,2015-09-10T04:02:28.980000Z,290.72624911614577,233.25687961796874,POM,0.1236743539139021,8.085750750686486,45.83293632798115,42.27843502419491
307,us20003k1y,16.8,3.6,52.057,-169.348,2015-09-10T10:29:58.330000Z,2015-09-10T02:29:58.330000Z,280.97591903510965,225.71739067713025,POM,0.1236743539139021,8.085750750686486,45.83293632798115,40.257515568860185
308,us20003hq5,20.0,6.0,52.0985,-169.5349,2015-09-10T10:26:44.810000Z,2015-09-10T02:26:44.810000Z,286.67576507282223,228.2157250344494,POM,0.1236743539139021,8.085750750686486,45.83293632798115,40.579208631864766
309,us20003kce,44.1,3.0,52.5669,-169.6562,2015-09-09T23:26:18.000000Z,2015-09-09T15:26:18.000000Z,259.76616667487406,237.76097534764648,POM,0.1234683032233554,8.099244695952368,45.734747245246794,35.89198271750953
310,us20003kba,25.6,3.2,53.3684,-163.5234,2015-09-09T19:21:12.000000Z,2015-09-09T11:21:12.000000Z,198.93353058521353,104.69254551113997,POM,0.12368624953653695,8.084973097228563,45.838610221425995,29.218302870280006
311,us20003h89,41.9,4.0,53.8674,-162.5788,2015-09-08T12:19:21.000000Z,2015-09-08T04:19:21.000000Z,252.3657219280729,88.18574073987273,POM,0.12353536319183733,8.094848099868424,45.76668427467216,34.97285410753661
312,us20003h5x,12.31,3.6,52.2618,-169.4557,2015-09-07T22:46:41.620000Z,2015-09-07T14:46:41.620000Z,270.27471263371194,230.1748380225827,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.47220078306164
313,us20003jjh,7.9,3.1,54.669,-163.688,2015-09-07T22:15:28.360000Z,2015-09-07T14:15:28.360000Z,199.3490901578938,61.935526346152976,POM,0.12368064886880153,8.085339211478297,45.83593878082824,31.228879290995042
314,us20003jjf,23.8,3.1,53.501,-164.853,2015-09-07T17:56:10.690000Z,2015-09-07T09:56:10.690000Z,110.55465316988719,110.36502233029026,POM,0.12369482051366149,8.084412878787878,45.84269870662925,18.45049616230557
315,us20003jje,19.31,3.2,53.5714,-164.8955,2015-09-07T13:57:49.980000Z,2015-09-07T05:57:49.980000Z,105.23518308520242,106.96160871384185,POM,0.1533553481520833,6.520802906777629,62.80559676563862,17.75924234027964
316,us20003jjs,42.77,3.6,52.3173,-169.452,2015-09-07T03:56:12.320000Z,2015-09-06T19:56:12.320000Z,265.97159143169995,231.12327317743873,POM,0.12351132701962632,8.096423414195016,45.75523504680282,36.655119167043836
317,us20003jxw,25.57,3.1,53.8814,-163.9874,2015-09-06T14:55:12.910000Z,2015-09-06T06:55:12.910000Z,159.70765221586686,88.0417740200356,POM,0.12368285810266007,8.085194790453285,45.83699253932859,24.369476895534824
318,us20003gpt,44.52,4.1,52.7732,-168.929,2015-09-05T12:56:54.780000Z,2015-09-05T04:56:54.780000Z,206.4246426761506,235.26525303413925,POM,0.12337420842053774,8.105421812242671,45.68996575560488,29.309869223005308
319,us20003fy3,24.21,4.6,51.3676,-169.1637,2015-09-03T09:20:25.030000Z,2015-09-03T01:20:25.030000Z,333.7082383628125,215.0059647194464,POM,0.12365865779084437,8.086777083505103,45.825450582668395,46.01268960412951
320,us20003fsn,25.1,3.0,52.0085,-169.2762,2015-09-02T08:30:10.000000Z,2015-09-02T00:30:10.000000Z,281.60499942576433,224.23389891562158,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.48844933770761
321,us20003fmb,25.2,3.8,52.0021,-169.2337,2015-09-02T06:47:10.000000Z,2015-09-01T22:47:10.000000Z,280.1953669034902,223.69261726918944,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.30502999593623
322,us20003fcn,50.06,4.5,52.3711,-170.5358,2015-09-01T13:52:44.680000Z,2015-09-01T05:52:44.680000Z,321.60532297515925,240.72728415930587,POM,0.12332075590902755,8.108935050136164,45.664542661533126,43.54248039239697
323,us20003fa7,19.9,4.2,54.4285,-161.4902,2015-09-01T03:48:12.000000Z,2015-08-31T19:48:12.000000Z,327.9992030118648,76.82843803005989,POM,0.12365865779084437,8.086777083505103,45.825450582668395,45.70155963042196
324,us20003f9i,52.2,3.0,52.2879,-169.523,2015-08-31T23:35:16.170000Z,2015-08-31T15:35:16.170000Z,271.7698370212497,231.27979324507302,POM,0.1231433007314761,8.120620399647892,45.58022403130567,37.411886731620115
325,us100036cm,18.8,3.3,52.161,-168.66,2015-08-31T09:25:23.400000Z,2015-08-31T01:25:23.400000Z,241.48467591508273,219.5064114141734,POM,0.1236824326507063,8.08522260250263,45.83678960606355,35.133826633654664
326,us20003g47,19.8,3.4,53.8585,-161.5398,2015-08-29T22:36:35.000000Z,2015-08-29T14:36:35.000000Z,320.7228576383058,87.99945753233038,POM,0.12366650585237325,8.086263884529485,45.829193329481626,44.81375121729344
327,us20003g46,26.82,3.7,51.8849,-169.5404,2015-08-29T21:08:08.640000Z,2015-08-29T13:08:08.640000Z,304.000309260707,225.0555866095848,POM,0.12366650585237325,8.086263884529485,45.829193329481626,42.10192513880993
328,us10003600,25.9,3.0,52.127,-169.488,2015-08-29T15:03:56.340000Z,2015-08-29T07:03:56.340000Z,282.16153665385997,228.2216206385635,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.48461460706187
329,us20003hle,35.9,3.0,51.963,-171.4373,2015-08-28T03:19:29.000000Z,2015-08-27T19:19:29.000000Z,398.08802348999563,240.06658683902,POM,0.1236248738134289,8.08898702302557,45.80934184895894,52.99064725588463
330,us100035ku,36.47,4.1,52.1739,-169.3019,2015-08-28T00:11:07.860000Z,2015-08-27T16:11:07.860000Z,269.43643482370203,227.1302847119424,POM,0.12364844687252557,8.087444891490973,45.820581364212636,37.08254012753168
331,us20003flp,23.7,3.2,52.2187,-169.2592,2015-08-26T10:23:38.000000Z,2015-08-26T02:23:38.000000Z,263.84691733227567,227.44412106368313,POM,0.1236743539139021,8.085750750686486,45.83293632798115,37.41956468837344
