,array_baz,array_slow,array_vel,mdccm,conf_int_vel,conf_int_baz,time,baz_error,slow_error,max_freq,min_freq,window_length,window_start,multiple_triggers,no_triggers,trigger_time,trigger_type,sta/lta,trigger_length,num_stations,array_lat,array_lon,event_id,velocity_model,array_processing,min_triggers,depth,magnitude,latitude,longitude,time_utc,time_ak,distance,backazimuth,array,slowness,trace_vel,incident_angle,p_arrival
20,218.45294781052814,1.2785648709263575,0.7821269164664839,0.2680097320667743,0.7826870334627916,78.38014013954825,2016-04-23T23:04:45.565000Z,40.48113967218649,-1.1557761195739205,10,0.5,6,-1,peak,max mdccm,2016-04-23T23:04:48.572564Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005l9x,pavdut,lts,3,8.0,4.3,51.6367,-178.4986,2016-04-23T23:02:56.000000Z,2016-04-23T15:02:56.000000Z,862.7157650940973,258.93408748271463,3A,0.12278875135243708,8.144068483355843,21.993764861564095,112.57256427164756
21,120.72689768397342,1.318507743592405,0.7584331642037997,0.2746288047512537,12.17189025178141,81.21712202195613,2016-04-15T19:27:55.025000Z,101.64328758253339,-1.191496480748033,10,0.5,6,-1,peak,max mdccm,2016-04-15T19:27:58.027299Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005kzs,pavdut,lts,3,27.27,3.8,52.2164,-168.5004,2016-04-15T19:27:25.420000Z,2016-04-15T11:27:25.420000Z,232.03754155265742,222.37018526650684,3A,0.12701126284437206,7.873317512206049,22.791843720102513,32.607298650564985
22,23.537204687838027,0.35050367221049455,2.8530371556262932,0.29966221991672964,1.442001821496231,59.56265792832019,2016-04-23T18:15:55.365000Z,39.306008250304956,-0.22772950436329342,10,0.5,6,-1,peak,max mdccm,2016-04-23T18:15:58.360901Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,ak01658u2f76,pavdut,lts,3,62.9,3.1,56.3027,-155.84,2016-04-23T18:14:25.781000Z,2016-04-23T10:14:25.781000Z,719.2260844778326,62.84321293814299,3A,0.12277416784720112,8.145035861652529,21.991016364773394,92.57990087123864
23,141.258488172274,0.20763066199283225,4.816244336949239,0.5162762825251636,1.6766639875016351,32.19888947253682,2016-04-18T14:07:11.445000Z,114.8557560341161,-0.08485469252772146,10,0.5,6,-1,peak,max mdccm,2016-04-18T14:07:14.452399Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us10005btw,pavdut,lts,3,36.31,3.0,51.3327,-178.0907,2016-04-18T14:05:25.270000Z,2016-04-18T06:05:25.270000Z,849.1791468898816,256.1142442063901,3A,0.1227759694651108,8.144916341175133,21.991355905845463,109.18239868206955
24,129.56006456230645,0.1918034796441107,5.213669751223957,0.4060539260369231,0.4742126631409072,11.232908137022775,2016-04-21T22:29:54.545000Z,129.14071253880581,-0.06901472829167363,10,0.5,6,-1,peak,max mdccm,2016-04-21T22:29:54.543902Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005kp6,pavdut,lts,3,10.0,3.9,51.6343,-178.3677,2016-04-21T22:28:03.200000Z,2016-04-21T14:28:03.200000Z,854.3457383059266,258.70077710111224,3A,0.12278875135243708,8.144068483355843,21.993764861564095,111.34390178853735
25,71.84541171829017,4.34346288953955,0.23023104500520086,0.2722859630861432,0.11665697334705065,18.09689134940129,2016-04-17T14:04:49.265000Z,-166.33396263677184,-4.225025295358883,10,0.5,6,-1,peak,max mdccm,2016-04-17T14:04:49.273052Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us10005bvd,pavdut,lts,3,174.81,4.0,52.3025,179.9803,2016-04-17T14:02:50.460000Z,2016-04-17T06:02:50.460000Z,939.0120993905923,265.5114490815183,3A,0.1184375941806676,8.443265053784996,21.176040231831134,118.81305189440116
26,89.70550764282103,0.07399544194267856,13.514345934640971,0.7304913374222768,2.220017674375659,8.429568843330713,2016-04-14T13:52:49.525000Z,-11.058566237986895,0.051791680557911654,10,0.5,6,-1,peak,max mdccm,2016-04-14T13:52:47.521676Z,Multiple triggers,67.56350683951159,0.13071428571428573,10,53.77933636363636,-166.21232727272726,us20005i7d,pavdut,lts,3,30.6,4.0,54.16,-162.495,2016-04-14T13:52:13.190000Z,2016-04-14T05:52:13.190000Z,247.56541258998536,78.64694140483412,3A,0.1257871225005902,7.949939390618526,22.560001047550553,34.47167558158034
27,14.43380825600525,2.43365569914909,0.4109044678545296,0.2911958360059071,1.0245741100834653,56.93245636510795,2016-04-15T18:26:59.665000Z,-118.83243101021628,-2.310879943878622,10,0.5,6,-1,peak,max mdccm,2016-04-15T18:27:02.667385Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005ivz,pavdut,lts,3,44.65,3.9,51.3941,-177.5954,2016-04-15T18:25:17.950000Z,2016-04-15T10:25:17.950000Z,814.8054877483958,255.60137724578894,3A,0.12277575527046829,8.144930550800153,21.991315537710335,104.71738510449622
28,105.78614365973979,0.08649458374457696,11.561417567521366,0.6239419953667046,1.1398546722233185,6.652460902735129,2016-04-14T03:24:02.205000Z,-3.3906083184909335,0.0372854425451985,10,0.5,6,-1,peak,max mdccm,2016-04-14T03:24:00.198773Z,Multiple triggers,27.336966111087655,0.10875,10,53.77933636363636,-166.21232727272726,us20005kkw,pavdut,lts,3,41.8,3.0,53.5744,-164.7171,2016-04-14T03:23:43.000000Z,2016-04-13T19:23:43.000000Z,101.4048365452551,102.39553534124887,3A,0.12378002628977545,8.078847855945257,22.180711939059023,15.908773193324059
29,61.30803657117406,4.260100837356773,0.23473622765710428,0.27839729002335795,0.10975670339503153,14.862982883415214,2016-04-14T02:18:24.425000Z,-175.31462536219237,-4.135540587287811,10,0.5,6,-1,peak,max mdccm,2016-04-14T02:18:24.420716Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005kku,pavdut,lts,3,25.7,3.0,51.3294,-174.0476,2016-04-14T02:17:06.000000Z,2016-04-13T18:17:06.000000Z,596.8329572585716,245.99341120898166,3A,0.1245602500689619,8.028243355696196,22.328031325803643,78.42071606798898
