,mean_power,median_power,frequency,time,station
116463,-115.4852721053586,-115.14837423301822,0.154221,2015-07-06,2A13
116464,-112.71032361971291,-111.84240447077671,0.168179,2015-07-06,2A13
116465,-111.20309534927058,-110.24595279607914,0.183401,2015-07-06,2A13
116466,-110.13874469086723,-109.2341383078885,0.2,2015-07-06,2A13
116467,-109.75541866664827,-108.8770995177121,0.218102,2015-07-06,2A13
116468,-109.86309930763257,-109.12825249912191,0.237841,2015-07-06,2A13
116469,-110.03396919772963,-109.26575430411262,0.259368,2015-07-06,2A13
116470,-110.28113627091571,-109.56711499432002,0.282843,2015-07-06,2A13
116471,-110.72820148335033,-110.12365254718011,0.308442,2015-07-06,2A13
116472,-111.31206976890628,-110.7435399816722,0.336359,2015-07-06,2A13
116473,-111.92654167752774,-111.32420125199587,0.366802,2015-07-06,2A13
116474,-112.6527060181119,-112.1491826138566,0.4,2015-07-06,2A13
116475,-113.4337425524942,-113.04934680781334,0.436203,2015-07-06,2A13
116476,-114.1853168852259,-113.76474880011952,0.475683,2015-07-06,2A13
116477,-115.14548281069293,-114.70668706601204,0.518736,2015-07-06,2A13
116478,-116.08594564403828,-115.74636479297442,0.565685,2015-07-06,2A13
116479,-117.02733509451966,-116.84243722217926,0.616884,2015-07-06,2A13
116480,-117.88499445421273,-118.01492424144678,0.672717,2015-07-06,2A13
116481,-118.68634384317156,-118.8709246942354,0.733603,2015-07-06,2A13
116482,-119.41705447895548,-119.60960341512568,0.8,2015-07-06,2A13
116483,-120.03832108164656,-120.08501469866786,0.872406,2015-07-06,2A13
116484,-120.5576126499354,-120.21831903291412,0.951366,2015-07-06,2A13
116485,-120.7720238524164,-119.869540873693,1.03747,2015-07-06,2A13
116486,-121.02924260290897,-119.68818941141964,1.13137,2015-07-06,2A13
116487,-121.25625922588323,-119.43689326843642,1.23377,2015-07-06,2A13
116488,-121.49766728468155,-119.25615664638372,1.34543,2015-07-06,2A13
116489,-121.66895377298309,-118.94560909213205,1.46721,2015-07-06,2A13
116490,-121.83186173811787,-118.65364684450086,1.6,2015-07-06,2A13
116491,-121.95186862371527,-118.40528138967272,1.74481,2015-07-06,2A13
116492,-122.0650918762107,-118.33430251450858,1.90273,2015-07-06,2A13
116493,-122.16236634216457,-118.28238974641992,2.07494,2015-07-06,2A13
116494,-122.2257579464426,-117.97060688261284,2.26274,2015-07-06,2A13
116495,-122.2540959748263,-117.88517682589011,2.46754,2015-07-06,2A13
116496,-122.27328766871122,-117.83991107296652,2.69087,2015-07-06,2A13
116497,-122.3289493974637,-117.89223450384668,2.93441,2015-07-06,2A13
116498,-122.36172069701465,-118.06575048424868,3.2,2015-07-06,2A13
116499,-122.4469128344065,-118.1232213450448,3.48962,2015-07-06,2A13
116500,-122.53211788341018,-118.27763064936764,3.80546,2015-07-06,2A13
116501,-122.62640717937694,-118.58849228575993,4.14989,2015-07-06,2A13
116502,-122.70578447748699,-118.87659086046573,4.52548,2015-07-06,2A13
116503,-122.81537360918558,-119.24213956663236,4.93507,2015-07-06,2A13
116504,-122.92463248365253,-119.64906865386529,5.38174,2015-07-06,2A13
116505,-122.99247639514172,-120.15093809726936,5.86883,2015-07-06,2A13
116506,-122.98911084505555,-120.27367467484278,6.4,2015-07-06,2A13
116507,-122.83035584539073,-120.706649462412,6.97925,2015-07-06,2A13
116508,-122.45160461644738,-120.4455833398516,7.61093,2015-07-06,2A13
116509,-121.86645539087577,-120.26802347598216,8.29977,2015-07-06,2A13
116510,-121.2238598860533,-119.86569818392564,9.05097,2015-07-06,2A13
116511,-120.24787204484517,-119.0662763001643,9.87015,2015-07-06,2A13
116512,-118.65517111038834,-117.4262796210266,10.7635,2015-07-06,2A13
116513,-116.31768990061059,-114.93509841124887,11.7377,2015-07-06,2A13
116514,-114.29142651534457,-112.797839281302,12.8,2015-07-06,2A13
116515,-112.31572704210436,-110.8719568293384,13.9585,2015-07-06,2A13
116516,-110.0176230643287,-108.47142093666912,15.2219,2015-07-06,2A13
116517,-109.14476653353562,-107.57985802289733,16.5995,2015-07-06,2A13
116518,-108.63562295572174,-107.05471870040256,18.1019,2015-07-06,2A13
116519,-107.03727454363059,-105.43865113937524,19.7403,2015-07-06,2A13
116520,-97.26501373255975,-95.67244777511294,21.5269,2015-07-06,2A13
116521,-63.37716004767119,-61.75590260086267,23.4753,2015-07-06,2A13
116522,-98.46650716926219,-98.51412355224092,0.0052556,2015-07-07,2A13
116523,-99.25828857390341,-99.70610985049916,0.00573128,2015-07-07,2A13
116524,-100.0108557822861,-100.45867705888185,0.00625,2015-07-07,2A13
116525,-101.21985454410313,-101.20204773559249,0.00681567,2015-07-07,2A13
116526,-101.97242922218273,-101.9546224136721,0.00743254,2015-07-07,2A13
116527,-103.05748765498579,-103.06630531456028,0.00810525,2015-07-07,2A13
116528,-104.52467010155569,-104.25007265474716,0.00883883,2015-07-07,2A13
116529,-105.2772514249359,-105.0026539781274,0.00963882,2015-07-07,2A13
116530,-106.30959538119889,-106.12652155141164,0.0105112,2015-07-07,2A13
116531,-107.88602357174663,-107.81244144408706,0.0114626,2015-07-07,2A13
116532,-108.83313414741399,-108.64537542400971,0.0125,2015-07-07,2A13
116533,-110.00816763493714,-109.750583379618,0.0136313,2015-07-07,2A13
116534,-110.87366706123976,-110.78544450804829,0.0148651,2015-07-07,2A13
116535,-112.24549795199773,-112.37247667540198,0.0162105,2015-07-07,2A13
116536,-113.4164091364953,-113.63900977479317,0.0176777,2015-07-07,2A13
116537,-114.34637945410533,-114.57590158176492,0.0192776,2015-07-07,2A13
116538,-115.50872162401085,-115.6722967303938,0.0210224,2015-07-07,2A13
116539,-116.58343294108677,-116.60389740917186,0.0229251,2015-07-07,2A13
116540,-117.72301305631491,-117.97428007759152,0.025,2015-07-07,2A13
116541,-118.83090559369374,-118.92499729582138,0.0272627,2015-07-07,2A13
116542,-119.9818319948,-120.13328050543834,0.0297302,2015-07-07,2A13
116543,-121.16717008948874,-121.3737607277866,0.032421,2015-07-07,2A13
116544,-122.11287522581272,-122.29872650240844,0.0353553,2015-07-07,2A13
116545,-122.97839663776806,-123.40897961649142,0.0385553,2015-07-07,2A13
116546,-124.03605739874605,-124.5996442072567,0.0420448,2015-07-07,2A13
116547,-125.16354735661776,-125.7127952289582,0.0458502,2015-07-07,2A13
116548,-126.14407234975623,-126.84184362635196,0.05,2015-07-07,2A13
116549,-127.0804835391733,-127.85616481576906,0.0545254,2015-07-07,2A13
116550,-128.04608073286286,-128.80125477541606,0.0594604,2015-07-07,2A13
116551,-129.0141598074083,-129.8979806584721,0.064842,2015-07-07,2A13
116552,-129.93815515047382,-130.90936004409082,0.0707107,2015-07-07,2A13
116553,-130.83833054999994,-131.9843724648935,0.0771105,2015-07-07,2A13
116554,-131.3606596730919,-132.61158094968766,0.0840896,2015-07-07,2A13
116555,-131.38780394876608,-132.6365458636597,0.0917004,2015-07-07,2A13
116556,-130.79120310283727,-132.09647501773088,0.1,2015-07-07,2A13
116557,-130.18216973720453,-131.6592439925237,0.109051,2015-07-07,2A13
116558,-129.2705724385796,-130.37245924709026,0.118921,2015-07-07,2A13
116559,-127.83714064185551,-128.74265149291935,0.129684,2015-07-07,2A13
116560,-124.07791194718943,-124.05719279825324,0.141421,2015-07-07,2A13
116561,-119.9613082755714,-120.0616742330182,0.154221,2015-07-07,2A13
116562,-117.43695340694691,-118.06780447077674,0.168179,2015-07-07,2A13
116563,-116.05644003012169,-116.61975279607913,0.183401,2015-07-07,2A13
116564,-114.77909788235657,-114.9479383078885,0.2,2015-07-07,2A13
116565,-113.72863994324399,-113.90559951771208,0.218102,2015-07-07,2A13
116566,-113.25062696720703,-113.56495249912192,0.237841,2015-07-07,2A13
116567,-113.17024153815515,-113.5849543041126,0.259368,2015-07-07,2A13
116568,-113.46048095176684,-113.88871499432004,0.282843,2015-07-07,2A13
116569,-113.98112914292479,-114.3071525471801,0.308442,2015-07-07,2A13
116570,-114.65853572635308,-114.9716399816722,0.336359,2015-07-07,2A13
116571,-115.39692891157036,-115.64210125199588,0.366802,2015-07-07,2A13
116572,-116.28387835853745,-116.3664826138566,0.4,2015-07-07,2A13
116573,-117.4096468078133,-117.19604680781332,0.436203,2015-07-07,2A13
116574,-118.58168497033229,-118.39934880011953,0.475683,2015-07-07,2A13
116575,-119.94447430005461,-119.85868706601204,0.518736,2015-07-07,2A13
116576,-121.23560096318722,-121.09386479297444,0.565685,2015-07-07,2A13
116577,-122.58678828600907,-122.45213722217926,0.616884,2015-07-07,2A13
116578,-123.93204339038296,-123.82822424144678,0.672717,2015-07-07,2A13
116579,-125.36882894955455,-125.33682469423542,0.733603,2015-07-07,2A13
116580,-126.91028426618948,-126.89420341512567,0.8,2015-07-07,2A13
116581,-128.4947678901572,-128.47711469866786,0.872406,2015-07-07,2A13
116582,-130.18218286270132,-130.3828190329141,0.951366,2015-07-07,2A13
116583,-131.68430470348025,-132.136740873693,1.03747,2015-07-07,2A13
116584,-133.28342132631323,-133.81628941141963,1.13137,2015-07-07,2A13
116585,-134.77925284290453,-135.50789326843642,1.23377,2015-07-07,2A13
116586,-136.30994388042623,-137.1168566463837,1.34543,2015-07-07,2A13
116587,-137.81851760277033,-138.55510909213206,1.46721,2015-07-07,2A13
116588,-139.2451255679051,-139.97794684450088,1.6,2015-07-07,2A13
116589,-140.3768218152046,-141.19998138967273,1.74481,2015-07-07,2A13
116590,-141.25914719535965,-142.08470251450856,1.90273,2015-07-07,2A13
116591,-141.97986208684546,-142.8530897464199,2.07494,2015-07-07,2A13
116592,-142.60944518048518,-143.63360688261284,2.26274,2015-07-07,2A13
116593,-143.13023640035817,-144.24057682589012,2.46754,2015-07-07,2A13
116594,-143.5538366048814,-144.67651107296655,2.69087,2015-07-07,2A13
116595,-143.76045578044244,-144.97673450384667,2.93441,2015-07-07,2A13
116596,-143.68418452680186,-144.99905048424867,3.2,2015-07-07,2A13
116597,-143.7201383663214,-145.04632134504482,3.48962,2015-07-07,2A13
116598,-143.78928320255915,-145.11333064936764,3.80546,2015-07-07,2A13
116599,-143.68309058363224,-145.0941922857599,4.14989,2015-07-07,2A13
116600,-143.39091277535934,-144.75029086046573,4.52548,2015-07-07,2A13
116601,-142.91875658790894,-144.35353956663238,4.93507,2015-07-07,2A13
116602,-142.3415905687589,-143.64236865386528,5.38174,2015-07-07,2A13
116603,-141.670620012163,-142.69633809726938,5.86883,2015-07-07,2A13
116604,-140.87814893016193,-142.03397467484277,6.4,2015-07-07,2A13
116605,-139.6372075475184,-141.016549462412,6.97925,2015-07-07,2A13
116606,-138.06130099942607,-139.3125833398516,7.61093,2015-07-07,2A13
116607,-136.0982596461949,-136.94072347598214,8.29977,2015-07-07,2A13
116608,-134.6138088222235,-135.48339818392563,9.05097,2015-07-07,2A13
116609,-132.75186566186645,-134.10427630016432,9.87015,2015-07-07,2A13
116610,-130.43800515294146,-132.5593796210266,10.7635,2015-07-07,2A13
116611,-128.67470053890844,-131.08739841124887,11.7377,2015-07-07,2A13
116612,-127.06042226002542,-129.27823928130198,12.8,2015-07-07,2A13
116613,-125.22814831870011,-127.0408568293384,13.9585,2015-07-07,2A13
116614,-123.69552306432871,-125.33772093666911,15.2219,2015-07-07,2A13
116615,-123.25238142715263,-124.92045802289734,16.5995,2015-07-07,2A13
116616,-122.83180380678552,-124.50751870040256,18.1019,2015-07-07,2A13
116617,-121.35454688405609,-122.96115113937526,19.7403,2015-07-07,2A13
116618,-111.95260734958104,-113.23854777511292,21.5269,2015-07-07,2A13
116619,-78.44739621788396,-79.30200260086266,23.4753,2015-07-07,2A13
116620,-98.4088856799005,-98.43682355224092,0.0052556,2015-07-08,2A13
116621,-99.50096602071191,-99.46400985049917,0.00573128,2015-07-08,2A13
116622,-100.25353322909461,-100.21657705888184,0.00625,2015-07-08,2A13
116623,-101.36990305474143,-101.31374773559249,0.00681567,2015-07-08,2A13
116624,-102.12247773282103,-102.0663224136721,0.00743254,2015-07-08,2A13
116625,-103.17818063370925,-103.22910531456029,0.00810525,2015-07-08,2A13
116626,-104.74488861219396,-104.62717265474716,0.00883883,2015-07-08,2A13
116627,-105.49746993557422,-105.3797539781274,0.00963882,2015-07-08,2A13
116628,-106.45734857268823,-106.46202155141164,0.0105112,2015-07-08,2A13
116629,-107.78440123132108,-107.89744144408706,0.0114626,2015-07-08,2A13
116630,-108.72542031762673,-109.01329542400973,0.0125,2015-07-08,2A13
116631,-110.03308912429885,-110.030263379618,0.0136313,2015-07-08,2A13
116632,-110.96278259315466,-110.88555450804829,0.0148651,2015-07-08,2A13
116633,-112.20183242008287,-112.137326675402,0.0162105,2015-07-08,2A13
116634,-113.30074211521871,-113.45219977479314,0.0176777,2015-07-08,2A13
116635,-114.17352243282875,-114.27504158176492,0.0192776,2015-07-08,2A13
116636,-115.43850502826615,-115.4675067303938,0.0210224,2015-07-08,2A13
116637,-116.66858719640591,-116.47091740917188,0.0229251,2015-07-08,2A13
116638,-117.83590624780433,-117.80796007759152,0.025,2015-07-08,2A13
116639,-118.94083197667248,-118.8934272958214,0.0272627,2015-07-08,2A13
116640,-120.0536156118213,-119.93468050543834,0.0297302,2015-07-08,2A13
116641,-121.45075434480788,-121.46319072778658,0.032421,2015-07-08,2A13
116642,-122.49579565134461,-122.45847650240844,0.0353553,2015-07-08,2A13
116643,-123.6199072760659,-123.61088961649143,0.0385553,2015-07-08,2A13
116644,-124.68618824980993,-124.7607742072567,0.0420448,2015-07-08,2A13
116645,-125.85299820768161,-125.8169252289582,0.0458502,2015-07-08,2A13
116646,-126.95549149869235,-126.90912362635194,0.05,2015-07-08,2A13
116647,-128.01200651789674,-128.00156481576906,0.0545254,2015-07-08,2A13
116648,-129.06162498818205,-128.94127477541605,0.0594604,2015-07-08,2A13
116649,-130.17625236059973,-130.0676206584721,0.064842,2015-07-08,2A13
116650,-131.16852685260145,-131.03900004409084,0.0707107,2015-07-08,2A13
116651,-132.0397406776595,-131.89846246489353,0.0771105,2015-07-08,2A13
116652,-132.77130071564508,-132.68547094968764,0.0840896,2015-07-08,2A13
116653,-133.05658352323414,-133.00332586365968,0.0917004,2015-07-08,2A13
116654,-132.65521671985852,-132.61294501773088,0.1,2015-07-08,2A13
116655,-131.63629633294923,-131.5008339925237,0.109051,2015-07-08,2A13
116656,-130.61162775772854,-130.57453924709026,0.118921,2015-07-08,2A13
116657,-130.23501298228103,-130.21009149291933,0.129684,2015-07-08,2A13
116658,-128.82145450038087,-128.84169279825323,0.141421,2015-07-08,2A13
116659,-125.52523806280544,-125.6197742330182,0.154221,2015-07-08,2A13
116660,-120.17905978992566,-120.29370447077672,0.168179,2015-07-08,2A13
116661,-116.47563790246211,-116.85775279607913,0.183401,2015-07-08,2A13
116662,-114.68965107384597,-115.0226383078885,0.2,2015-07-08,2A13
116663,-114.34995270920145,-114.4347995177121,0.218102,2015-07-08,2A13
116664,-114.58365675444105,-114.6047524991219,0.237841,2015-07-08,2A13
116665,-114.96993089985735,-114.92755430411262,0.259368,2015-07-08,2A13
116666,-115.38918307942642,-115.36521499432,0.282843,2015-07-08,2A13
116667,-115.93260361100988,-115.95225254718012,0.308442,2015-07-08,2A13
116668,-116.65246551358712,-116.65123998167222,0.336359,2015-07-08,2A13
116669,-117.63212252859162,-117.62350125199586,0.366802,2015-07-08,2A13
116670,-118.76862091172893,-118.7725826138566,0.4,2015-07-08,2A13
116671,-119.80994468015375,-119.87224680781334,0.436203,2015-07-08,2A13
116672,-120.70934880011954,-120.71414880011952,0.475683,2015-07-08,2A13
116673,-121.7631657894163,-121.79578706601204,0.518736,2015-07-08,2A13
116674,-122.83939883552765,-122.94336479297442,0.565685,2015-07-08,2A13
116675,-123.97646275409411,-124.16053722217926,0.616884,2015-07-08,2A13
116676,-125.12617530527656,-125.34822424144676,0.672717,2015-07-08,2A13
116677,-126.3436076729588,-126.6785246942354,0.733603,2015-07-08,2A13
116678,-127.59428852150872,-128.0277034151257,0.8,2015-07-08,2A13
116679,-128.84629342207208,-129.41711469866786,0.872406,2015-07-08,2A13
116680,-130.15632116057364,-130.88581903291413,0.951366,2015-07-08,2A13
116681,-131.33539619284198,-132.29374087369305,1.03747,2015-07-08,2A13
116682,-132.56137026248345,-133.76548941141965,1.13137,2015-07-08,2A13
116683,-133.70968901311727,-135.22129326843643,1.23377,2015-07-08,2A13
116684,-134.84307579531986,-136.5351566463837,1.34543,2015-07-08,2A13
116685,-135.9786771772384,-137.89350909213204,1.46721,2015-07-08,2A13
116686,-137.15651280194766,-139.29944684450086,1.6,2015-07-08,2A13
116687,-138.2394664960557,-140.56688138967272,1.74481,2015-07-08,2A13
116688,-139.25989613152984,-141.68360251450858,1.90273,2015-07-08,2A13
116689,-140.14559400173906,-142.8344897464199,2.07494,2015-07-08,2A13
116690,-140.98334730814477,-143.82420688261283,2.26274,2015-07-08,2A13
116691,-141.70081512376245,-144.62017682589013,2.46754,2015-07-08,2A13
116692,-142.32665149849845,-145.36351107296653,2.69087,2015-07-08,2A13
116693,-142.89387407831478,-146.0020345038467,2.93441,2015-07-08,2A13
116694,-143.17224537786572,-146.08925048424868,3.2,2015-07-08,2A13
116695,-143.30403836632138,-146.0887213450448,3.48962,2015-07-08,2A13
116696,-143.3082015004315,-145.9454306493677,3.80546,2015-07-08,2A13
116697,-143.12671696661099,-145.43149228575993,4.14989,2015-07-08,2A13
116698,-142.80858554131675,-145.05479086046572,4.52548,2015-07-08,2A13
116699,-142.41607063046214,-144.65903956663237,4.93507,2015-07-08,2A13
116700,-141.91269248365248,-143.93166865386527,5.38174,2015-07-08,2A13
116701,-141.20685213982256,-143.12943809726937,5.86883,2015-07-08,2A13
116702,-140.46820382377894,-142.26567467484278,6.4,2015-07-08,2A13
116703,-139.45481414326304,-140.99024946241198,6.97925,2015-07-08,2A13
116704,-138.1871322760218,-139.7774833398516,7.61093,2015-07-08,2A13
116705,-136.65399113555662,-138.20052347598215,8.29977,2015-07-08,2A13
116706,-135.2788222264788,-136.74859818392562,9.05097,2015-07-08,2A13
116707,-133.65371459803663,-135.1121763001643,9.87015,2015-07-08,2A13
116708,-131.53481366357977,-133.1382796210266,10.7635,2015-07-08,2A13
116709,-129.45458564529142,-131.06799841124888,11.7377,2015-07-08,2A13
116710,-127.50572651534452,-128.95903928130198,12.8,2015-07-08,2A13
116711,-125.34126746763629,-126.6376568293384,13.9585,2015-07-08,2A13
116712,-123.75330604305209,-125.05172093666911,15.2219,2015-07-08,2A13
116713,-123.208934618642,-124.55275802289734,16.5995,2015-07-08,2A13
116714,-122.7381655089132,-124.08081870040256,18.1019,2015-07-08,2A13
116715,-121.20942773511996,-122.56285113937524,19.7403,2015-07-08,2A13
116716,-111.58364139213417,-112.99984777511294,21.5269,2015-07-08,2A13
116717,-77.80724940937331,-79.24960260086267,23.4753,2015-07-08,2A13
116718,-98.61729929692179,-98.50662355224092,0.0052556,2015-07-09,2A13
116719,-99.77823602071193,-99.68920985049915,0.00573128,2015-07-09,2A13
116720,-100.53080322909463,-100.44177705888184,0.00625,2015-07-09,2A13
116721,-101.72326071431591,-101.62264773559248,0.00681567,2015-07-09,2A13
116722,-102.47583539239548,-102.37522241367208,0.00743254,2015-07-09,2A13
116723,-103.69133488902838,-103.56900531456029,0.00810525,2015-07-09,2A13
116724,-105.41417669730035,-105.31827265474716,0.00883883,2015-07-09,2A13
116725,-106.1667580206806,-106.0708539781274,0.00963882,2015-07-09,2A13
116726,-107.06233197694355,-106.88402155141164,0.0105112,2015-07-09,2A13
116727,-108.4385786781296,-108.28503144408704,0.0114626,2015-07-09,2A13
116728,-109.34490861549908,-109.20861542400974,0.0125,2015-07-09,2A13
116729,-110.5862089115329,-110.519063379618,0.0136313,2015-07-09,2A13
116730,-111.52105663570788,-111.50654450804826,0.0148651,2015-07-09,2A13
116731,-112.72659922859349,-112.852696675402,0.0162105,2015-07-09,2A13
116732,-113.82456998755907,-113.85740977479315,0.0176777,2015-07-09,2A13
116733,-114.6777366881479,-114.72323158176494,0.0192776,2015-07-09,2A13
116734,-115.91884013464913,-115.8723167303938,0.0210224,2015-07-09,2A13
116735,-117.19591379215058,-117.14270740917188,0.0229251,2015-07-09,2A13
116736,-118.44425305631492,-118.43398007759151,0.025,2015-07-09,2A13
116737,-119.54334835965118,-119.5254972958214,0.0272627,2015-07-09,2A13
116738,-120.58065795224688,-120.59010050543831,0.0297302,2015-07-09,2A13
116739,-121.77945349374403,-121.8561607277866,0.032421,2015-07-09,2A13
116740,-122.79185054496162,-122.72750650240845,0.0353553,2015-07-09,2A13
116741,-123.85994961649143,-123.79755961649144,0.0385553,2015-07-09,2A13
116742,-125.01044676044818,-125.0468442072567,0.0420448,2015-07-09,2A13
116743,-126.04165948427736,-126.0890252289582,0.0458502,2015-07-09,2A13
116744,-127.029583413586,-127.04555362635192,0.05,2015-07-09,2A13
116745,-128.10118098598187,-128.11632481576908,0.0545254,2015-07-09,2A13
116746,-129.20303966903307,-129.18823477541605,0.0594604,2015-07-09,2A13
116747,-130.38537853081252,-130.3586606584721,0.064842,2015-07-09,2A13
116748,-131.28018046962274,-131.28280004409083,0.0707107,2015-07-09,2A13
116749,-132.01306331595734,-132.04853246489353,0.0771105,2015-07-09,2A13
116750,-132.62475733266638,-132.61858094968764,0.0840896,2015-07-09,2A13
116751,-132.89688352323415,-132.93536586365968,0.0917004,2015-07-09,2A13
116752,-132.5725648049649,-132.62651501773087,0.1,2015-07-09,2A13
116753,-131.4755610138003,-131.6024839925237,0.109051,2015-07-09,2A13
116754,-130.733445630069,-130.85124924709024,0.118921,2015-07-09,2A13
116755,-130.53397979079168,-130.66769149291935,0.129684,2015-07-09,2A13
116756,-129.07366960676387,-129.37539279825324,0.141421,2015-07-09,2A13
116757,-125.28764019046501,-125.4131742330182,0.154221,2015-07-09,2A13
116758,-121.83099170481925,-122.33950447077672,0.168179,2015-07-09,2A13
116759,-119.65889322161102,-120.44395279607912,0.183401,2015-07-09,2A13
116760,-118.18572341427148,-118.7341383078885,0.2,2015-07-09,2A13
116761,-117.72071228366957,-118.1284995177121,0.218102,2015-07-09,2A13
116762,-117.88294611614317,-118.24805249912193,0.237841,2015-07-09,2A13
116763,-118.1416947296445,-118.53245430411262,0.259368,2015-07-09,2A13
116764,-118.42955754751151,-118.84171499432004,0.282843,2015-07-09,2A13
116765,-118.88349084505242,-119.2901525471801,0.308442,2015-07-09,2A13
116766,-119.52077615188496,-119.93333998167222,0.336359,2015-07-09,2A13
116767,-120.2834821030597,-120.66470125199588,0.366802,2015-07-09,2A13
116768,-121.18560814577148,-121.4962826138566,0.4,2015-07-09,2A13
116769,-122.09871063760056,-122.42754680781334,0.436203,2015-07-09,2A13
116770,-122.93307433203441,-123.23654880011954,0.475683,2015-07-09,2A13
116771,-123.95611898090567,-124.30118706601203,0.518736,2015-07-09,2A13
116772,-124.9927243674425,-125.29786479297442,0.565685,2015-07-09,2A13
116773,-126.12512232856223,-126.40073722217926,0.616884,2015-07-09,2A13
116774,-127.2845157308085,-127.46622424144678,0.672717,2015-07-09,2A13
116775,-128.47431405593753,-128.56732469423542,0.733603,2015-07-09,2A13
116776,-129.74587362789168,-129.8110034151257,0.8,2015-07-09,2A13
116777,-131.08511469866787,-131.16521469866785,0.872406,2015-07-09,2A13
116778,-132.48289137333964,-132.62041903291413,0.951366,2015-07-09,2A13
116779,-133.77549832050153,-133.92444087369302,1.03747,2015-07-09,2A13
116780,-135.15389579439838,-135.27068941141962,1.13137,2015-07-09,2A13
116781,-136.49425709822367,-136.77719326843643,1.23377,2015-07-09,2A13
116782,-137.8067970719156,-138.1827566463837,1.34543,2015-07-09,2A13
116783,-139.14814951766397,-139.53810909213203,1.46721,2015-07-09,2A13
116784,-140.5292596104583,-140.95924684450085,1.6,2015-07-09,2A13
116785,-141.76173670882164,-142.3475813896727,1.74481,2015-07-09,2A13
116786,-142.89547911025326,-143.58230251450857,1.90273,2015-07-09,2A13
116787,-143.90572378897312,-144.66788974641992,2.07494,2015-07-09,2A13
116788,-144.85789198899582,-145.67820688261284,2.26274,2015-07-09,2A13
116789,-145.5818938471667,-146.48927682589013,2.46754,2015-07-09,2A13
116790,-146.16864086020058,-147.19391107296653,2.69087,2015-07-09,2A13
116791,-146.69924365278285,-147.72753450384667,2.93441,2015-07-09,2A13
116792,-146.8322123991423,-147.98895048424868,3.2,2015-07-09,2A13
116793,-146.8319992173852,-148.0862813450448,3.48962,2015-07-09,2A13
116794,-146.6547432025591,-147.78852064936763,3.80546,2015-07-09,2A13
116795,-146.19219398788758,-147.60669228575992,4.14989,2015-07-09,2A13
116796,-145.59476149876357,-147.05123086046572,4.52548,2015-07-09,2A13
116797,-145.0221640347175,-146.5049795666324,4.93507,2015-07-09,2A13
116798,-144.48275035599295,-145.95270865386527,5.38174,2015-07-09,2A13
116799,-143.69065277812044,-145.20785809726937,5.86883,2015-07-09,2A13
116800,-142.8489025471832,-144.54082467484278,6.4,2015-07-09,2A13
116801,-141.78308669645452,-143.408529462412,6.97925,2015-07-09,2A13
116802,-140.5390809994261,-142.0789433398516,7.61093,2015-07-09,2A13
116803,-139.07523113555663,-140.07962347598215,8.29977,2015-07-09,2A13
116804,-137.66365180094692,-138.57059818392565,9.05097,2015-07-09,2A13
116805,-136.03625012995153,-136.99217630016432,9.87015,2015-07-09,2A13
116806,-134.04046685506916,-135.2384796210266,10.7635,2015-07-09,2A13
116807,-132.0034622410361,-132.94819841124888,11.7377,2015-07-09,2A13
116808,-129.89270098342965,-130.859239281302,12.8,2015-07-09,2A13
116809,-127.53264619104056,-128.8638568293384,13.9585,2015-07-09,2A13
116810,-125.91803370262656,-127.19102093666912,15.2219,2015-07-09,2A13
116811,-125.40924100162073,-126.65325802289732,16.5995,2015-07-09,2A13
116812,-124.93415274295577,-126.16681870040256,18.1019,2015-07-09,2A13
116813,-123.39911709682208,-124.61095113937526,19.7403,2015-07-09,2A13
116814,-113.7382094772406,-115.20794777511294,21.5269,2015-07-09,2A13
116815,-79.86223451575628,-81.43460260086268,23.4753,2015-07-09,2A13
116816,-98.48423036075154,-98.49832355224092,0.0052556,2015-07-10,2A13
116817,-99.52326963773322,-99.79200985049916,0.00573128,2015-07-10,2A13
116818,-100.27583684611587,-100.54457705888184,0.00625,2015-07-10,2A13
116819,-101.32252688452863,-101.16104773559248,0.00681567,2015-07-10,2A13
116820,-102.07510156260827,-101.9136224136721,0.00743254,2015-07-10,2A13
116821,-103.24106893158155,-103.32690531456028,0.00810525,2015-07-10,2A13
116822,-104.71216605900248,-104.66487265474716,0.00883883,2015-07-10,2A13
116823,-105.4647473823827,-105.4174539781274,0.00963882,2015-07-10,2A13
116824,-106.51399644502865,-106.51502155141164,0.0105112,2015-07-10,2A13
116825,-108.02636378451258,-107.90154144408706,0.0114626,2015-07-10,2A13
116826,-108.95811414741398,-108.81807542400972,0.0125,2015-07-10,2A13
116827,-110.33980550727757,-110.071613379618,0.0136313,2015-07-10,2A13
116828,-111.29307918889936,-111.16911450804828,0.0148651,2015-07-10,2A13
116829,-112.62762007965732,-112.629896675402,0.0162105,2015-07-10,2A13
116830,-113.79328977479315,-113.90089977479316,0.0176777,2015-07-10,2A13
116831,-114.6313417945309,-114.81701158176492,0.0192776,2015-07-10,2A13
116832,-115.79928438996826,-115.8316267303938,0.0210224,2015-07-10,2A13
116833,-116.94719762193783,-117.01080740917187,0.0229251,2015-07-10,2A13
116834,-118.01312752440005,-118.20394007759153,0.025,2015-07-10,2A13
116835,-118.98071878518309,-119.2540872958214,0.0272627,2015-07-10,2A13
116836,-119.86804667565112,-120.31795050543832,0.0297302,2015-07-10,2A13
116837,-121.00066774906318,-121.5248607277866,0.032421,2015-07-10,2A13
116838,-121.9104296938978,-122.53521650240845,0.0353553,2015-07-10,2A13
